title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Aaron Hernandez: An ID Murder Mystery",tv,Crime,2020,tt11778034,7.6,83,
,tv,Documentary,2019,,,,
Koikimo,tv,"Animation, Comedy, Romance",2021,tt13618148,7.1,1095,
"1000-lb Sisters",tv,Reality-TV,2020,tt11617414,6.1,1504,
"Homicide City: Charlotte",tv,Reality-TV,2019,tt11629570,7,59,
"Brave Command Dagwon",tv,"Action, Adventure, Animation",1996,tt0143005,6,11,
Listeners,tv,"Adventure, Animation, Music",2020,tt10487750,5.2,159,
"Wasteful Days of High School Girls",tv,Comedy,2020,tt11356032,6.7,32,
"Nippon Noir",tv,Crime,2019,tt10756782,5.4,35,
,tv,"Crime, Mystery",2020,,,,
Dasada,tv,Drama,2020,tt12390104,,,
"The Guy Is the Biggest Mistake of My Life",tv,Romance,2020,tt11348366,6.6,108,
"Redo of Healer",tv,"Action, Adventure, Animation",2021,tt13370404,6.4,6376,
"I've Been Killing Slimes for 300 Years and Maxed Out My Level",tv,"Action, Adventure, Animation",2021,tt13248062,6.4,1720,
"The Stories of Girls Who Couldn't Be Magicians",tv,"Animation, Drama, Fantasy",2024,tt32863895,6.5,56,
"Mars Red",tv,"Action, Animation, Fantasy",2021,tt12415634,6.2,426,
"Murder Comes Home",tv,Crime,2020,tt11707368,7.3,93,
"Expedition X",tv,"Mystery, Reality-TV",2020,tt11774420,6.6,1506,
"Man with A Van",tv,Crime,2020,tt11879398,7.4,53,
"Wall of Chefs",tv,Reality-TV,2020,tt11357268,7,65,
"So I'm a Spider, So What?",tv,"Adventure, Animation, Comedy",2021,tt12598008,7.2,2479,
"The 8th Son? Are You Kidding Me?",tv,"Action, Adventure, Animation",2020,tt11886172,6.5,1739,
"Your Attention Please",tv,Short,2020,tt15392040,7,45,
"Shiro demo Kuro demo Nai Sekai de Panda wa Warau",tv,Drama,2020,tt11976240,6.8,32,
,tv,Drama,2020,,,,
"Big Sky",tv,"Crime, Drama, Mystery",2020,tt11794642,6.8,26759,
,tv,,2019,,,,
"Kemono Jihen",tv,"Action, Animation, Fantasy",2021,tt13186542,7.2,2096,
"Twisted Love",tv,Documentary,2019,tt10196418,6.1,88,
"Otherside Picnic",tv,"Adventure, Animation, Crime",2021,tt13067534,6.1,518,
"Tournament of Champions",tv,Game-Show,2020,tt11173298,8.2,725,
,tv,Comedy,2017,,,,
"The Most Dangerous Animal of All",tv,"Crime, Documentary",2020,tt4079926,6.3,1603,
"American Haunting",tv,Horror,2013,tt3088384,4.4,88,
"Master Distiller",tv,"Game-Show, Reality-TV",2019,tt11852790,7,123,
"Hey Sensei, Don't You Know?",tv,Romance,2019,tt12093584,6.6,185,
"Moriarty the Patriot",tv,"Animation, Crime, Mystery",2020,tt12831098,8,4788,
"Celebrity IOU",tv,Reality-TV,2020,tt12138676,7.4,535,
"Yu-Gi-Oh! Sevens",tv,"Action, Adventure, Animation",2020,tt12098786,4.2,212,
"Akudama Drive",tv,"Action, Animation, Crime",2020,tt12331342,7.3,3224,
"Swamp People: Serpent Invasion",tv,"Action, Reality-TV",2020,tt12599252,6.5,224,
"National Geographic Specials",tv,"Documentary, History",1965,tt0057775,8.5,353,
86,tv,"Action, Animation, Drama",2021,tt13718450,8.2,10658,
"Top Knife: Tensai Nougekai no Joken",tv,Drama,2020,tt11651602,6.2,33,
"In Sickness and in Health",tv,"Drama, Romance",2020,tt11306148,6.5,17,
"Suppose a Kid from the Last Dungeon Boonies moved to a starter town?",tv,"Adventure, Animation, Fantasy",2021,tt12898990,6.4,1393,
"Higurashi: When They Cry - GOU",tv,"Animation, Drama, Horror",2020,tt12367868,6.9,923,
"DOC - Nelle tue mani",tv,Drama,2020,tt11876490,7.8,1970,
"Crime Beat",tv,"Crime, Documentary",2020,tt11857512,7.6,177,
"Salvage Kings",tv,Reality-TV,2019,tt11420972,7.8,141,
"Kiyo in Kyoto: From the Maiko House",tv,"Animation, Comedy",2021,tt13884016,7,87,
"Torn from the Headlines: The New York Post Reports",tv,"Crime, Documentary",2020,tt11819198,7.5,80,
,tv,Comedy,2020,,,,
"The Secret of Skinwalker Ranch",tv,"Horror, Mystery, Reality-TV",2020,tt10589968,6.5,5174,
"Gekijorei karano Syotaijo",tv,Horror,2015,tt11622182,6.4,15,
"Ten Secrets",tv,Family,2020,tt11322788,6.6,17,
Homeroom,tv,"Comedy, Drama, Horror",2020,tt12700630,6.7,76,
,tv,Drama,2020,,,,
,tv,,2016,,,,
,tv,Drama,2017,,,,
"The Midday Devil",tv,Mystery,2017,tt6367072,6.6,6,
"You've Got Someone to Come Home To",tv,Drama,2018,tt8846890,6.2,7,
"Cells at Work! Code Black",tv,"Action, Animation, Comedy",2021,tt12150836,7.5,815,
"Our Last Crusade or The Rise of a New World",tv,"Action, Animation, Fantasy",2020,tt12331304,6.4,1251,
,tv,"Drama, Crime",2020,,,,
"By the Grace of the Gods",tv,"Adventure, Animation, Fantasy",2020,tt12642654,7,1717,
"How a Realist Hero Rebuilt the Kingdom",tv,"Action, Animation, Comedy",2021,tt13399402,7.3,2789,
"Mr Love: Queen's Choice",tv,"Action, Animation, Drama",2020,tt12164008,5.9,187,
"Accused: Guilty or Innocent?",tv,Documentary,2020,tt12054084,8.1,662,
"Love Life",tv,"Comedy, Romance",2020,tt10380768,7.5,17193,
"Chopped Sweets",tv,Reality-TV,2019,tt12495894,6.5,73,
"It's Not That I Can't Get Married, I Just Don't Do It",tv,"Comedy, Romance",2016,tt5266012,6.7,90,
"The Head",tv,"Drama, Horror, Mystery",2020,tt8290362,6.8,9324,
"Dr K's Exotic Animal ER",tv,Reality-TV,2014,tt3986852,8.2,454,
"Little Baby Bum",tv,"Animation, Family, Music",2011,tt10051854,5.5,143,
"Critter Fixers: Country Vets",tv,Family,2020,tt11929804,8.7,400,
"D4DJ First Mix",tv,"Animation, Comedy, Music",2020,tt12768008,7.2,125,
,tv,Animation,1995,,,,
"In the Cold Dark Night",tv,Documentary,2020,tt10039642,7.1,504,
"Maho Tsukai PreCure!",tv,"Action, Adventure, Animation",2016,tt5296398,7.5,69,
"The Hidden Dungeon Only I Can Enter",tv,"Action, Adventure, Animation",2021,tt12728856,6.4,2694,
"Dragon Goes House Hunting",tv,"Action, Animation, Comedy",2021,tt12879646,6.2,237,
,tv,Drama,2015,,,,
"Yashahime: Princess Half-Demon",tv,"Action, Adventure, Animation",2020,tt12287748,7,1357,
"The Day I Became a God",tv,"Animation, Comedy, Drama",2020,tt12305588,6.6,833,
"Shingari: Yamaichi Shôken Saigo no Seisen",tv,Drama,2015,tt4854168,7.3,11,
,tv,"Action & Adventure, Drama, Animation",1974,,,,
"Kaseifu no Mitazono",tv,"Comedy, Drama, Mystery",2016,tt5996990,7.2,48,
,tv,"Action & Adventure, Animation, Sci-Fi & Fantasy, Comedy",2019,,,,
"Showa Genroku Rakugo Shinju",tv,"Comedy, Drama",2018,tt8660582,7,42,
"World's End Harem",tv,"Animation, Drama, Romance",2021,tt13411814,5.8,2121,
,tv,Soap,2020,,,,
"Toshishita Kareshi",tv,Drama,2020,tt13551766,,,
"Million Dollar House Hunters",tv,Reality-TV,2018,tt8870610,6.3,35,
"Love Live! Nijigasaki High School Idol Club",tv,"Animation, Comedy, Music",2020,tt12792684,7.1,236,
,tv,Drama,2020,,,,
"Piple: AI to Kekkon Seikatsu Hajimemashita",tv,"Comedy, Romance, Sci-Fi",2020,tt12474116,7.2,17,
"My 600-lb Life: Where Are They Now?",tv,Reality-TV,2015,tt9747398,6.6,237,
"I'm Yamagishi. Got a problem?",tv,Comedy,2017,tt31629634,,,
"Hitoya no toge",tv,Thriller,2017,tt6318074,7.9,9,
Pure,tv,Drama,1996,tt0298688,7.1,20,
"Who Wants to Be a Millionaire",tv,"Documentary, Game-Show",2020,tt12057284,6.8,351,
"Drugstore in Another World: The Slow Life of a Cheat Pharmacist",tv,"Animation, Comedy, Fantasy",2021,tt12390384,5.7,297,
"A Teacher",tv,Drama,2020,tt10680614,6.9,16675,
"She Professed Herself Pupil of the Wise Man",tv,"Adventure, Animation, Fantasy",2022,tt14960284,5.9,472,
,tv,"Drama, Crime",2020,,,,
"We Hunt Together",tv,"Crime, Drama, Thriller",2020,tt10661302,7.1,3179,
"Crossing Swords",tv,"Animation, Comedy, Fantasy",2020,tt8777690,6.7,1908,
"Taste the Nation with Padma Lakshmi",tv,"Adventure, Reality-TV",2020,tt12244950,8.1,761,
,tv,Drama,2020,,,,
,tv,Drama,2020,,,,
,tv,"Reality, Documentary",2020,,,,
"Drag SOS",tv,Reality-TV,2019,tt10551074,8.5,191,
,tv,Drama,2016,,,,
"Shaman King",tv,"Action, Adventure, Animation",2021,tt12502782,6.9,2799,
,tv,Reality,2020,,,,
"Edens Zero",tv,"Action, Adventure, Animation",2021,tt13167196,7.1,2318,
"The West Memphis Three: An ID Murder Mystery",tv,"Crime, Documentary",2020,tt12121450,7.3,171,
"Jûisan jiken desuyo",tv,Comedy,2014,tt3727848,,,
"Angel Knives",tv,Mystery,2015,tt4437352,7.2,6,
,tv,Documentary,2010,,,,
"Life: Love on the Line",tv,"Drama, Romance",2020,tt13519086,7.9,1258,
"Down to the Studs",tv,Reality-TV,2017,tt7067376,7.5,14,
"2.43 Seiin Koukou Danshi Volley Bu",tv,"Animation, Drama, Sport",2021,tt13286958,5.8,412,
"Tokyo Revengers",tv,"Action, Animation, Drama",2021,tt13196080,7.8,29224,
"Heaven's Design Team",tv,"Animation, Comedy, Fantasy",2021,tt12745218,6.8,268,
"Ninja Collection",tv,"Animation, Fantasy, Horror",2020,tt12706364,4.6,62,
,tv,"Animation, Mystery, Comedy, Kids",2020,,,,
"Rail Romanesque",tv,"Animation, Sci-Fi",2020,tt12584900,5.5,66,
"Hakushon Daimaou 2020",tv,Animation,2020,tt12390492,7,8,
"The World Ends with You: The Animation",tv,"Action, Animation, Fantasy",2021,tt12643520,5.7,258,
"Where's Waldo?",tv,"Adventure, Animation, Comedy",2019,tt10242176,7,134,
"Cleopatra in Space",tv,"Action, Adventure, Animation",2019,tt11343400,6.9,300,
"A Day-Off of Kasumi Arimura",tv,"Adventure, Family",2020,tt12547088,7.2,113,
"Katana Maidens - Tomoshibi",tv,"Action, Animation, Fantasy",2020,tt14408040,,,
"My Senpai Is Annoying",tv,"Animation, Comedy, Romance",2021,tt15192340,7.3,1436,
"America: Our Defining Hours",tv,"Documentary, History",2020,tt13227634,6.6,39,
"Detective Novice: Midnight Runner",tv,Drama,2020,tt13129688,7.3,65,
,tv,Reality,2020,,,,
"Shakunetsu Kabaddi",tv,"Action, Animation, Comedy",2021,tt13221420,7,595,
"My Housekeeper Nagisa-san",tv,"Drama, Romance",2020,tt12851574,6.7,211,
"The New York Times Presents",tv,"Biography, Crime, Documentary",2020,tt12673630,6.8,642,
"1990s: The Deadliest Decade",tv,Crime,2018,tt9250894,7.3,220,
Candy,tv,"Biography, Crime, Drama",2022,tt13729648,7.1,26175,
Woke,tv,Comedy,2020,tt9223870,6.7,3793,
"THE IDOLM@STER Million Live!",tv,"Animation, Music, Musical",2023,tt12648404,7.3,29,
"Tototsu ni Egypt Kami",tv,"Comedy, Fantasy",2020,tt12912752,6.2,41,
"Cursed in Love",tv,"Drama, Mystery, Romance",2020,tt12221504,7.2,435,
"Who Killed Jeffrey Epstein?",tv,Documentary,2020,tt11859586,6.4,152,
SurrealEstate,tv,"Drama, Fantasy, Mystery",2021,tt11952974,7.1,5264,
"Law & Order: Organized Crime",tv,"Action, Crime, Drama",2021,tt12677870,7.7,11299,
,tv,,2020,,,,
,tv,Drama,2020,,,,
"All Saints Street",tv,"Animation, Comedy, Fantasy",2020,tt12809744,7.5,192,
"My Dangerous Wife",tv,"Crime, Mystery, Thriller",2020,tt13067258,7.6,136,
,tv,Drama,2020,,,,
"Fena: Pirate Princess",tv,"Action, Adventure, Animation",2021,tt12779780,7,1081,
"Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",tv,"Animation, Comedy, Drama",2021,tt13198632,7.4,4284,
MIU404,tv,"Crime, Drama, Mystery",2020,tt13068006,7.2,933,
"Founding Fathers",tv,"Documentary, History",2000,tt0268808,7.5,152,
"Let's Make a Mug Too",tv,"Animation, Comedy",2021,tt12798548,6.5,98,
"The Founder of Diabolism Q",tv,"Animation, Comedy, Fantasy",2020,tt29433907,8.3,39,
"O Maidens in Your Savage Season",tv,"Comedy, Drama, Romance",2020,tt12681568,6.6,41,
"Daddy Is My Classmate",tv,Comedy,2020,tt12892366,6.8,148,
"My Family's Deadly Secret",tv,"Crime, Drama",2020,tt12643882,6.8,27,
"Those Snow White Notes",tv,"Animation, Drama, Music",2021,tt12814598,7.4,498,
"The Way of the Househusband",tv,"Comedy, Crime, Drama",2020,tt13097730,7,374,
Reset,tv,Short,2006,tt0827753,6.7,7,
"Shitsuren hoken: Kokuraseya",tv,Drama,2011,tt1854903,,,
"Secrets of the Whales",tv,"Adventure, Documentary",2021,tt12824750,8.4,1088,
"Untold Stories of Hip Hop",tv,Talk-Show,2019,tt10715140,6.8,67,
"Peach Boy Riverside",tv,"Action, Animation, Fantasy",2021,tt13022022,6.2,557,
Monsterland,tv,"Drama, Fantasy, Horror",2020,tt10404698,5.7,3432,
Animaniacs,tv,"Adventure, Animation, Comedy",2020,tt6951546,7.7,4227,
"Eater's Guide to the World",tv,Documentary,2020,tt10276462,6.7,110,
,tv,"Animation, Action & Adventure, Sci-Fi & Fantasy, Comedy",2020,,,,
,tv,"Drama, Comedy",2020,,,,
,tv,Drama,2019,,,,
"Oishii Kyushoku",tv,Drama,2019,tt11569120,7.8,22,
Future-Worm!,tv,"Animation, Comedy, Family",2016,tt4715134,5.4,310,
,tv,"Action & Adventure, Animation, Comedy, Kids",2018,,,,
,tv,Drama,2020,,,,
,tv,"Crime, Mystery, Sci-Fi & Fantasy",2018,,,,
,tv,Drama,2014,,,,
"Doubling Down with the Derricos",tv,Reality-TV,2020,tt13091762,4.7,290,
"First Day",tv,Drama,2020,tt10614090,6.9,317,
"Life Below Zero: Next Generation",tv,Reality-TV,2020,tt13049144,5.6,344,
,tv,Drama,2017,,,,
,tv,Reality,2019,,,,
,tv,Drama,2017,,,,
,tv,Drama,2020,,,,
,tv,"Drama, Comedy",2019,,,,
"Tantei ga hayasugiru",tv,Crime,2018,tt9036132,5.8,15,
"Garo: Makai no Hana",tv,"Action, Drama, Fantasy",2014,tt11656584,8.3,28,
"Baby Daddy",tv,Drama,2015,tt4778664,6.4,9,
,tv,"Crime, Drama",2020,,,,
"Kono koi atatamemasuka",tv,"Drama, Romance",2020,tt13340300,6.8,56,
"Lunch at a Famous Building",tv,Drama,2020,tt15572986,6.9,15,
"Dr. Ramune -Mysterious Disease Specialist-",tv,"Animation, Drama, Fantasy",2021,tt13308820,6.7,238,
"Scar on the Praeter",tv,"Action, Animation, Sci-Fi",2021,tt13041916,5.9,71,
"Sora o miageru shôjo no hitomi ni utsuru sekai",tv,"Action, Animation, Fantasy",2009,tt1356888,5.9,35,
"Madagascar: A Little Wild",tv,"Adventure, Animation, Comedy",2020,tt11714912,5.9,310,
,tv,,2020,,,,
"Azur Lane: Slow Ahead!",tv,"Animation, Comedy, Romance",2021,tt13084120,7,103,
,tv,"Crime, Action & Adventure",2015,,,,
"Requiem of the Rose King",tv,"Animation, Drama, History",2022,tt14979604,4.8,322,
"Stars in the Deep",tv,Mystery,2015,tt4776076,4.8,14,
"The Brave of Gold Goldran",tv,"Action, Animation, Fantasy",1995,tt0143024,7.5,17,
Horimiya,tv,"Animation, Comedy, Drama",2021,tt13103134,8,19199,
"The Alaska Triangle",tv,"Documentary, Mystery, Sci-Fi",2020,tt11011652,5.6,359,
"Dr. Pimple Popper: Before the Pop",tv,Reality-TV,2020,tt13137114,5.2,46,
Godan,tv,Mystery,2015,tt5050490,,,
Real-Fake,tv,Drama,2019,tt11767964,,,
,tv,,2014,,,,
"SK8 the Infinity",tv,"Adventure, Animation, Comedy",2021,tt13129190,8,5536,
,tv,"Crime, Comedy",2012,,,,
,tv,Drama,2020,,,,
,tv,Drama,2020,,,,
"Temisu no kyûkei",tv,Mystery,2015,tt4541632,,,
"Show by Rock!! Stars!!",tv,"Animation, Comedy, Fantasy",2021,tt23866094,6.4,15,
"Marry Me!",tv,Drama,2020,tt13958982,7.2,85,
Dicktown,tv,"Animation, Comedy, Mystery",2020,tt12956576,6.8,836,
Dopesick,tv,Drama,2021,tt9174558,8.6,85947,
,tv,Drama,2020,,,,
"The Road to Murder",tv,"Comedy, Crime",2020,tt12819662,7.2,50,
"Bungo Stray Dogs Wan!",tv,"Animation, Comedy, Fantasy",2021,tt13192574,7.6,692,
,tv,Drama,2016,,,,
"Burn the Witch",tv,"Animation, Fantasy",2020,tt12011442,6.7,1555,
,tv,Drama,2020,,,,
,tv,Drama,2015,,,,
"Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?!",tv,"Comedy, Fantasy, Romance",2020,tt13243836,8.2,3111,
,tv,Drama,2020,,,,
,tv,,2009,,,,
"Kikenna Venus",tv,"Drama, Mystery",2020,tt13642014,6.7,67,
"Wonder Egg Priority",tv,"Action, Animation, Drama",2021,tt13248076,7.3,4663,
"Women of the Movement",tv,"Biography, Drama, History",2022,tt10774460,7.5,1784,
M.O.D.O.K.,tv,"Action, Animation, Comedy",2021,tt9811118,6.4,6417,
,tv,"Crime, Drama",2020,,,,
,tv,Drama,2020,,,,
"The Con",tv,"Crime, Documentary",2020,tt13284802,7.2,303,
,tv,Comedy,2020,,,,
,tv,"Documentary, Crime",2020,,,,
"Tsukimichi: Moonlit Fantasy",tv,"Action, Adventure, Animation",2021,tt13311344,7.6,4312,
"6 from High & Low: The Worst",tv,"Action, Comedy, Drama",2020,tt20870620,8.4,63,
"The Mighty Ones",tv,"Animation, Comedy, Family",2020,tt11714946,6.6,175,
"Our Sister's Soulmate",tv,"Drama, Family, Romance",2020,tt13038900,7.3,150,
"Kageki Shojo!!",tv,"Animation, Comedy, Drama",2021,tt13351056,7.4,236,
"The Sister",tv,"Drama, Mystery, Thriller",2020,tt10642480,5.9,3300,
"Kyoufu Shinbun",tv,Horror,2020,tt13422590,6.7,31,
,tv,Drama,1997,,,,
"Bite Size Halloween",tv,Horror,2020,tt21335916,6.1,317,
"Tokugawa bugei-chô: Yagyû san-dai no ken",tv,Drama,1993,tt1360090,8,12,
,tv,"Documentary, Drama",2020,,,,
"Heaven Official's Blessing",tv,"Action, Adventure, Animation",2020,tt13375866,8.2,3393,
"In House Marriage Honey",tv,"Comedy, Romance",2020,tt13834838,7.2,519,
Morphle,tv,"Adventure, Animation, Family",2019,tt10087694,4.2,145,
Cue!,tv,"Animation, Music",2022,tt13398930,7.4,81,
"Yoru ga dorehodo kurakutemo",tv,"Drama, Mystery",2020,tt13511190,6.1,17,
"Cute Executive Officer",tv,"Animation, Comedy",2021,tt13567394,6.6,21,
"Evil Lives Here: Shadows of Death",tv,"Crime, Documentary",2020,tt13440300,7.6,342,
"I Love a Mama's Boy",tv,Reality-TV,2020,tt13392648,5,353,
Bakuten!,tv,"Animation, Comedy, Drama",2021,tt13412606,7.2,340,
,tv,Comedy,2019,,,,
"The Vampire Dies in No Time",tv,"Animation, Comedy, Fantasy",2021,tt12279682,6.7,398,
"VazzRock the Animation",tv,Animation,2022,tt22266604,4.4,14,
"HPI Haut Potentiel Intellectuel",tv,"Comedy, Crime, Mystery",2021,tt14060708,7.6,2912,
"Thus Spoke Kishibe Rohan",tv,"Adventure, Drama, Fantasy",2020,tt13280486,7.4,287,
,tv,"Action & Adventure, Sci-Fi & Fantasy",2018,,,,
"The First 48",tv,Crime,2020,tt13423730,8.3,173,
Rehearsals,tv,"Comedy, Romance",2020,tt13464060,8.7,696,
"The Hardy Boys",tv,"Adventure, Drama, Family",2020,tt11252090,7,3829,
"My Feet Are Killing Me: First Steps",tv,Reality-TV,2020,tt13923662,6.9,16,
,tv,"Animation, Action & Adventure, Sci-Fi & Fantasy",2004,,,,
,tv,"Animation, Comedy, Mystery, Sci-Fi & Fantasy",2014,,,,
"Super Radical Gag Family",tv,"Action, Animation, Comedy",1998,tt4863962,7.2,8,
"History's Greatest Mysteries",tv,"Documentary, History, Mystery",2020,tt11947238,6.9,926,
,tv,"Drama, Mystery",2020,,,,
"Girlfriend, Girlfriend",tv,"Animation, Comedy, Romance",2021,tt13463778,6.5,1741,
"Hand Of God",tv,Drama,2019,tt10102632,,,
"Banished from the Hero's Party, I Decided to Live a Quiet Life in the Countryside",tv,"Adventure, Animation, Comedy",2021,tt13483212,6.7,2058,
,tv,Drama,2020,,,,
"Two Pink Doors",tv,Comedy,2019,tt11621018,6.2,110,
"Beyond Oak Island",tv,"Documentary, Reality-TV",2020,tt13354560,6.1,332,
TrollsTopia,tv,"Adventure, Animation, Comedy",2020,tt11714932,5.9,274,
"Hareluya II BØY",tv,"Action, Animation, Comedy",1997,tt3982472,6.5,14,
"Remake Our Life!",tv,"Animation, Comedy, Drama",2021,tt13528102,6.9,1316,
"Trafficked with Mariana Van Zeller",tv,Documentary,2020,tt10370750,8.4,1496,
"Date My Daughter!",tv,"Comedy, Romance",2021,tt13832788,6.6,88,
,tv,Drama,2021,,,,
"Pension Metsa",tv,Drama,2021,tt13853024,7.7,79,
"Tokkai - furyô saiken tokubetsu kaishû bu -",tv,Drama,2021,tt13872286,6.8,14,
,tv,Drama,2021,,,,
Quiz,tv,"Crime, Mystery, Thriller",2000,tt1321297,6.8,13,
Scandal,tv,Drama,2008,tt1346141,8,12,
"Puraore! Pride of Orange",tv,"Animation, Sport",2021,tt13628864,5.8,57,
,tv,,2003,,,,
"The Night Beyond the Tricornered Window",tv,"Animation, Fantasy, Horror",2021,tt13870312,6.1,208,
"Robert Durst: An ID Murder Mystery",tv,Crime,2019,tt9726390,6.5,61,
"Chainsaw Man",tv,"Action, Animation, Comedy",2022,tt13616990,8.3,74419,
"Home Economics",tv,Comedy,2021,tt9214684,6.9,6654,
"Yoru no sensei",tv,Comedy,2014,tt3379530,7.7,10,
"Harem in the Labyrinth of Another World",tv,"Action, Adventure, Animation",2022,tt13628870,6.4,2092,
"Star Wars: Visions",tv,"Action, Adventure, Animation",2021,tt13622982,7,25507,
"Name That Tune",tv,"Game-Show, Music",2021,tt13491734,5.4,722,
"Killer Cases",tv,Crime,2020,tt14055798,7.3,352,
"Celebrity Wheel of Fortune",tv,"Family, Game-Show",2021,tt13438882,7.2,278,
"90 Day Diaries",tv,Reality-TV,2021,tt13787288,4.9,140,
"Platinum End",tv,"Action, Animation, Drama",2021,tt13676300,6.1,2190,
"Love You as the World Ends",tv,"Action, Horror, Mystery",2021,tt14300330,6.3,216,
"Pam & Tommy",tv,"Biography, Comedy, Drama",2022,tt13659418,7.3,42002,
"Taiyô no yûsha Fighbird",tv,"Action, Adventure, Animation",1991,tt0142895,7.1,23,
"Taisho Otome Fairy Tale",tv,"Animation, Comedy, Drama",2021,tt13677314,7.6,726,
"Backroad Truckers",tv,Documentary,2021,tt13833752,6.5,149,
,tv,"Drama, Comedy",2020,,,,
"Hataraki Man",tv,"Animation, Comedy, Drama",2006,tt0928092,7,95,
"The Saint's Magic Power Is Omnipotent",tv,"Animation, Fantasy, Romance",2021,tt13049906,7.1,1472,
"Kitaro second work",tv,"Action, Animation, Fantasy",1971,tt0189269,6.8,62,
"Gegege no Kitarô",tv,"Action, Animation, Comedy",1985,tt0189270,7.5,31,
"Where Did My Skirt Go?",tv,Drama,2019,tt10005384,7.6,50,
"Gold Rush: Mine Rescue with Freddy & Juan",tv,Reality-TV,2021,tt13610512,8,528,
"Shikimori's Not Just a Cutie",tv,"Animation, Comedy, Drama",2022,tt15529074,6.7,3757,
"Mystery at Blind Frog Ranch",tv,Reality-TV,2021,tt13634306,6.1,1051,
"All You Can Eat",tv,Documentary,2013,tt2994712,6,37,
"American Detective with Lt. Joe Kenda",tv,"Crime, Documentary",2021,tt11595618,8.2,711,
"The Proof is Out There",tv,Documentary,2021,tt13951868,6.6,500,
"Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu",tv,"Action, Animation, Fantasy",2021,tt13807542,5.8,57,
,tv,Drama,2021,,,,
"Hikinukiya~Headhunter no Ryugi~",tv,Horror,2019,tt11353720,5,8,
"Captivated, by You",tv,"Comedy, Drama",2021,tt13859678,6.9,53,
,tv,Drama,2021,,,,
"School Wars",tv,Drama,1984,tt0211861,8.8,10,
,tv,Drama,2021,,,,
"The Aquatope on White Sand",tv,"Animation, Drama",2021,tt13851952,7.3,391,
"Odd Taxi",tv,"Animation, Comedy, Crime",2021,tt14134550,8.4,6725,
"Heaven and Hell: Soul Exchange",tv,Crime,2021,tt14316440,6.9,766,
"Sacrificial Princess & the King of Beasts",tv,"Animation, Drama, Fantasy",2023,tt21929436,7.2,475,
"Pui Pui Molcar",tv,"Animation, Comedy, Family",2021,tt14202738,8,620,
"Shi no zôki",tv,Mystery,2015,tt4697060,,,
"Red Eyes",tv,"Crime, Mystery, Drama",2021,tt15256028,6.4,24,
"Hell's Paradise: Jigokuraku",tv,"Action, Adventure, Animation",2023,tt13911284,8.1,19932,
"Hip Hop Uncovered",tv,"Documentary, Music",2021,tt10773770,7.4,346,
"IDOLiSH7 Vibrato",tv,"Music, Short",2018,tt9001710,8.1,44,
"Celebrity Best Home Cook",tv,Reality-TV,2021,tt13886242,8.4,91,
"Curious George",tv,"Animation, Family",1980,tt0277477,6.9,155,
"Yuuki Yuuna wa Yuusha de Aru Churutto!",tv,Animation,2021,tt12396208,5.8,12,
"The Genius Prince's Guide to Raising a Nation Out of Debt",tv,"Animation, Comedy, Fantasy",2022,tt13956466,7.1,1355,
"The Strongest Sage with the Weakest Crest",tv,"Adventure, Animation, Fantasy",2022,tt15441424,6.3,1540,
"The Executioner and Her Way of Life",tv,"Action, Adventure, Animation",2022,tt13956452,7.5,2361,
"Summer Time Rendering",tv,"Animation, Drama, Fantasy",2022,tt15686254,8.2,8062,
"Jouran: The Princess of Snow and Blood",tv,"Action, Animation, Fantasy",2021,tt14022814,6.2,335,
"The Duke of Death and His Maid",tv,"Animation, Comedy, Drama",2021,tt13971512,7.1,1027,
"Tokyo Mew Mew New",tv,"Action, Adventure, Animation",2022,tt12299696,6.2,124,
,tv,,2015,,,,
"Peter no sôretsu",tv,"Crime, Drama, Mystery",2014,tt3734918,7.3,20,
"The Gutsy Frog",tv,Comedy,2015,tt4658636,7.1,17,JP
,tv,,2020,,,,
OceanXplorers,tv,"Adventure, Documentary",2024,tt32589989,7.1,306,
"Nightwatch Nation",tv,"Crime, Reality-TV",2018,tt21603842,8.7,25,
"The Quiz Show",tv,"Action, Drama, Thriller",2008,tt2581662,7.5,64,
,tv,,2020,,,,
Creamerie,tv,Comedy,2021,tt14301316,6.8,1383,
"The Slime Diaries: That Time I Got Reincarnated as a Slime",tv,"Action, Adventure, Animation",2021,tt14408130,6.9,873,
Sasquatch,tv,"Crime, Documentary, History",2021,tt14035948,6.3,1734,
,tv,Drama,2021,,,,
"Blue Reflection Ray",tv,"Action, Animation, Drama",2021,tt14043600,6.1,66,
,tv,Drama,2021,,,,
"The Pursuit of Love",tv,"Drama, Romance",2021,tt10556338,6.7,5720,
,tv,Reality,2021,,,,
,tv,"Drama, Comedy, Mystery",2018,,,,
Oussekine,tv,"Biography, Drama, Mystery",2022,tt14066198,7.4,507,
"The Good Mothers",tv,"Crime, Drama",2023,tt14206696,7.6,1904,
"Bocchi the Rock!",tv,"Animation, Comedy, Drama",2022,tt17158756,8.3,6351,
"Neko Neko Nihonshi",tv,"Animation, Comedy, History",2016,tt11653472,6.5,12,
"Oh Jerome, No",tv,Comedy,2019,tt10135740,7.7,326,
"Soul of a Nation",tv,News,2021,tt14142568,6,234,
